NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
KMXK_0G03050	W0TG34	KLMA_80296	7.091907426	7.215922234	7.091268697	7.292570825	7.284032916	7.176854126	7.394128663	7.3031878	7.099374854	7.145852983	6.656562953	7.172415904
KMXK_0E03490	W0TFW9	KLMA_50345	6.560390509	6.691150395	6.745152567	6.706408264	6.991034394	6.875784501	6.418401195	6.578697652	6.721289435	6.915067595	6.474383022	6.601066034
KMXK_0B03090	W0T553	KLMA_20294	6.700151487	6.877394082	7.022932795	6.977615767	7.958245033	6.962298897	6.854216802	6.926042946	6.760944388	7.023605853	7.085771352	6.97966117
KMXK_0C05890	W0TCR3	KLMA_30589	7.350397906	7.223901846	7.062209278	7.311080029	7.301022981	7.429023024	7.145913782	7.299016464	7.192532838	7.301041163	7.28471786	7.304969272
KMXK_0G02060	W0TFU2	KLMA_80196	6.882909523	6.504428404	NA	NA	6.532973852	6.035478188	6.022031172	6.328382079	6.241980135	6.164111443	5.957680078	6.496201549
KMXK_0B01740	W0T943	KLMA_20161	7.290768466	7.178276857	7.138049203	7.163985244	7.232675789	7.013601741	7.13299049	7.148080767	7.191052987	7.221644997	7.260900245	7.289367673
KMXK_0H01710	W0TGS5	KLMA_70173	6.78120298	6.701417657	6.851815806	6.464004739	6.807731774	7.016388105	6.375202224	6.812337264	6.516617885	7.035260143	6.949964932	6.770677255
KMXK_0A05420	W0T2Y2	KLMA_10320	7.048820098	6.879741561	7.406223494	NA	7.251708441	7.291065171	7.111186301	6.751161642	7.068644577	6.892894512	7.021203808	6.953094614
KMXK_0E01600	W0TFE7	KLMA_50155	6.803018747	6.586432392	6.755650584	6.684796944	NA	6.568214578	6.835304823	6.788190183	6.806466521	6.774113342	6.95310716	6.679618543
KMXK_0D02100	W0TBK7	KLMA_40182	NA	6.573699879	6.647823423	6.682232271	6.851856476	6.99874447	6.813089893	6.93326366	6.44676722	6.848068261	7.001327367	6.930607475
KMXK_0E03140	W0TD43	KLMA_50309	6.654028445	6.558319196	6.80961866	NA	6.762985575	6.645325384	5.781397292	6.424572141	6.598388632	6.71668035	6.493197905	6.412216118
KMXK_0B06270	W0T8C2	KLMA_20613	6.817951796	6.807563852	7.007211004	7.208865875	6.858474019	7.093825824	7.152759565	7.170780705	6.887681505	6.952123615	6.844439317	6.934155345
KMXK_0B05080	W0T7C8	KLMA_20495	7.187389909	7.570299903	7.332259477	7.080436446	6.954575281	7.090650898	7.227599072	6.872379436	7.468496804	7.260953167	7.256432001	7.206270734
KMXK_0D00240	W0TD48	KLMA_40010	6.927256756	6.830294209	7.059509723	6.899210888	6.817021079	7.003607231	6.902414807	6.816935218	7.076948088	7.090800324	7.076943735	6.977773897
KMXK_0E03090	W0TD39	KLMA_50304	6.108371014	6.704164545	6.605121914	6.916874966	6.594296152	6.667910877	6.99378198	6.733655946	6.767851687	6.572534527	6.763683401	6.279429943
KMXK_0B05680	W0T871	KLMA_20553	7.725588885	7.770009466	7.866629002	7.659296981	7.676717404	7.280663842	7.452632679	7.611698047	7.771511873	7.564045271	7.687327458	7.590818385
KMXK_0B07570	W0T6Z2	KLMA_20742	6.983932417	7.286577487	6.993650921	7.407848329	6.769445088	7.396640192	7.618063099	7.283610906	7.505326277	6.878973801	7.313224494	7.113602167
KMXK_0A03690	W0T3V9	KLMA_10468	7.321350554	7.16678565	7.113995322	7.191388676	6.874090913	7.316648804	7.443069688	7.191968271	7.539440133	7.148722983	7.299163401	7.177211344
KMXK_0G01920	W0TFS8	KLMA_80181	7.198672869	7.136887696	7.137518376	7.249949763	7.01163797	7.363810813	7.161928927	7.101755364	7.317027115	7.037492293	7.081771459	7.027094097
KMXK_0F05570	W0TGU5	KLMA_60023	6.835465366	6.723959112	6.628481633	NA	6.578102296	6.086272671	6.723033675	6.650884506	7.188153869	NA	6.689212897	5.633057249
KMXK_0C03210	W0T7L9	KLMA_30327	7.176607551	7.116827117	7.150348266	7.079866941	6.983911904	7.370935633	7.101620961	7.123151877	6.951224605	6.971836956	7.018144474	6.9334021
KMXK_0E03440	W0TFW5	KLMA_50340	6.392219672	6.507209577	6.071208576	6.142240072	6.015779424	6.180871905	6.471331999	6.625755517	6.068865346	NA	6.450401909	6.382772265
KMXK_0H04390	W0TGV1	KLMA_70440	7.233240975	7.131037774	7.21387693	7.308961405	7.281132987	7.273397683	7.265085965	7.130801694	7.313192485	7.199523111	7.126173465	7.338557755
KMXK_0A01000	W0T6F3	KLMA_10739	7.039423778	7.405017719	7.189343401	7.122588453	7.252508285	NA	7.405464627	7.457753411	7.255696581	7.165214726	7.212621871	7.30897917
KMXK_0C00440	W0T6V3	KLMA_30042	6.892220498	7.038090719	6.721389588	6.834663842	6.92380193	7.161553457	7.134350655	7.152507657	7.060698973	7.053039077	6.752611071	6.965147567
KMXK_0C06400	W0TAW6	KLMA_30641	6.566740683	6.898761903	6.426383502	7.125799431	6.796719054	6.964392144	6.855069204	7.049739319	NA	7.096500327	6.635153243	7.031813497
KMXK_0C06700	W0TAZ1	KLMA_30671	7.563687634	6.970067619	7.168660317	7.157022091	6.971627525	6.775686394	6.890325582	7.131226425	7.65295273	6.786198932	6.811029479	6.948919557
KMXK_0A02660	W0T460	KLMA_10573	7.024930458	6.775147845	6.98271819	6.881881876	6.84016613	7.264315635	6.859019174	6.948400154	6.836884975	7.169327995	7.104205607	7.063630149
KMXK_0A00950	W0T6F8	KLMA_10744	6.715064827	6.985544636	6.829236818	6.728884615	7.149885853	7.014479803	6.818718301	6.974843345	6.718860805	6.934035912	6.968242352	7.074290674
KMXK_0A01580	W0T8A7	KLMA_10682	7.304290645	7.492572114	7.370904733	7.400915166	7.648401797	7.487437769	7.186547298	7.499800262	6.917767505	7.518590378	7.240829701	7.462331302
KMXK_0B00570	W0T8T6	KLMA_20046	7.029824403	6.700184391	6.90667078	6.894496661	6.893168309	6.904866801	6.804658121	6.873872407	6.676377919	7.004797298	6.984545707	6.891433782
KMXK_0C06070	W0T8F6	KLMA_30607	6.319740326	6.227687102	6.599081375	6.719942793	6.243282349	6.50951339	6.460304174	6.491059861	6.656971171	6.719090119	6.598403532	6.589106518
KMXK_0D02370			NA	6.419644465	6.858976236	NA	6.173317248	6.428523598	6.200577422	6.260664619	NA	6.729478804	6.92479727	6.349493323
KMXK_0E03570	W0TDW5	KLMA_50352	6.530662354	6.477352276	NA	NA	6.724270789	6.961700868	6.578975357	6.610688858	6.105071867	NA	6.569633872	6.62196086
KMXK_0A03070	W0T5R3	KLMA_10534	6.707468643	6.348397576	6.71959474	NA	6.21843437	6.35233866	6.457900985	6.161318152	6.653842546	6.470629288	6.659097857	6.524575409
KMXK_0G02500	W0TGQ0	KLMA_80239	7.014370232	6.903718224	6.974732813	7.024249117	6.631948608	NA	7.068453807	6.849803941	6.846630695	7.015746052	6.977659282	6.992721037
KMXK_0B04100	W0T9U3	KLMA_20396	6.600910844	7.00697515	7.074474004	7.076807597	7.137907545	NA	6.846722783	6.969400143	NA	7.174886397	7.033958974	7.160000546
KMXK_0C06460	W0T8J4	KLMA_30647	6.977112246	6.937236203	6.718874945	6.850428074	6.929448864	6.474666191	6.910715175	6.901624204	6.535534221	6.882449704	6.966056459	6.958925188
KMXK_0A06130	W0T2R7	KLMA_10245	6.868894969	7.063760064	6.979322032	6.762456363	7.295872726	6.586634518	6.889692832	7.077775567	6.96188867	7.151024689	7.154199743	7.202617014
KMXK_0E02190	W0TFJ8	KLMA_50215	7.40683027	6.814610484	7.546889143	NA	7.238269077	7.109619949	6.93773969	NA	7.510432219	6.910560422	6.824704171	6.569811769
KMXK_0C02400	W0T7Z5	KLMA_30240	5.997574402	6.539554452	NA	6.390554859	7.238952668	6.848763134	6.54970505	6.842644889	NA	6.749864948	6.505754705	6.71468345
KMXK_0G02130	W0TK27	KLMA_80203	6.58290935	6.547085637	6.746070046	6.77308772	6.754531155	7.137417601	6.871125286	6.810337913	6.48636098	6.668319366	6.733442145	6.692701137
KMXK_0G04090	W0TIR2	KLMA_80405	7.162962091	7.046425803	6.928285038	6.822492386	6.918016084	7.056629122	6.80498572	7.001130242	6.721399883	6.848098792	6.968035438	7.036662729
KMXK_0A02510	W0T474	KLMA_10588	6.56103088	NA	7.350422645	6.826536619	7.186846986	NA	6.899957785	6.968649544	6.876802722	6.657139993	6.415741033	6.6076461
KMXK_0F00200	W0TI94	KLMA_60548	5.967757587	6.116566761	6.326792318	6.038378322	6.303269905	6.329739124	5.97847129	6.153265321	NA	6.480830281	6.403335986	6.172759981
KMXK_0B01130	W0T668	KLMA_20100	7.241495667	6.791778328	6.75993025	7.120140793	7.22693137	7.015692904	7.139194268	6.9846857	6.472397698	6.677767139	6.794627295	6.841835387
KMXK_0E00450	W0TCD4	KLMA_50039	6.618297695	6.421217321	6.844783949	7.260380132	6.544313428	6.821248479	6.727106865	6.872455745	7.036105784	7.031459279	6.938166015	6.959549295
KMXK_0B06390	W0T7Q2	KLMA_20625	7.556612036	7.384037886	7.332176723	7.340630868	7.252119489	7.379377665	7.208127815	7.345667235	7.372231098	7.271575577	7.370599013	7.169823576
KMXK_0E01990			7.744892335	7.841764846	7.575066667	7.210174905	7.628409655	7.638895569	7.650490288	7.680544487	7.616103767	7.595448162	7.643697245	7.540849288
KMXK_0D06340	W0TAF8	KLMA_40603	7.640068745	7.090768845	7.18061295	6.148379471	NA	7.161562805	6.628238938	6.641527199	7.215673918	6.804118505	7.0391425	6.820517131
KMXK_0A00760	W0T4R5	KLMA_10763	7.330142807	7.218765797	7.347857515	7.247255719	7.27008024	7.020509578	7.064080815	7.201431268	7.161433944	7.304697369	7.118110937	7.194454162
KMXK_0B00510	W0T614	KLMA_20040	6.414946097	6.448929981	6.55650911	6.505748185	6.588572592	5.920233495	6.433481817	6.79734908	NA	6.669662104	6.718465552	6.702333077
KMXK_0G00660	W0TH38	KLMA_80057	6.855395392	6.969797389	6.735499621	6.739673156	6.850864549	6.946170789	6.95751924	7.040340439	6.894278793	6.811125029	6.770486842	6.890128977
KMXK_0D03080	W0TDZ7	KLMA_40285	6.578917177	7.297304495	7.324447825	7.37775955	7.203265273	7.438510996	7.494992748	7.399757459	7.347041945	7.783467438	7.383789308	7.255651947
KMXK_0C04280	W0TA81	KLMA_30431	6.24731316	6.316593382	NA	6.561780337	6.887001973	6.57354938	6.09971426	6.529003165	NA	6.418887308	5.949507705	6.566670025
KMXK_0D03520	W0TAE0	KLMA_40331	6.855813101	6.796806274	6.742640333	6.720966723	6.831512987	6.713294053	6.679663792	6.78597476	6.60013886	6.738618982	6.759812427	6.86804999
KMXK_0D06250	W0TC64	KLMA_40594	6.233256325	6.667559857	6.412288146	6.958126331	6.833208473	6.735545184	6.817990062	6.881263554	6.220918633	6.364664565	6.856792411	6.760432146
KMXK_0H02190	W0TGW5	KLMA_70218	7.353573316	7.405658008	7.433633417	7.120534989	7.492999755	7.26889247	7.305978915	7.440535682	7.332764049	7.382667924	7.442886466	7.422249535
KMXK_0D02030	W0TDK3	KLMA_40175	6.817585647	6.811217741	7.104111717	7.12984703	6.974315598	7.193654726	7.238744233	6.998013227	6.99358391	7.00835698	7.047684506	6.945425968
KMXK_0C01280	W0TBF6	KLMA_30124	6.714593253	6.773233611	6.831685722	6.765822561	6.818898229	6.842702519	6.795564639	6.669652913	6.219356797	6.735644409	6.774914015	6.612112145
KMXK_0C06020	W0T8F1	KLMA_30602	6.932633133	7.422910267	7.516714229	7.418343405	7.568130824	7.546791219	7.297206971	7.34696201	7.013837347	7.336263106	7.379082793	7.433209536
KMXK_0A02100	W0T619	KLMA_10629	6.91541979	7.119805963	6.256139527	6.823128374	7.319194073	6.941480927	7.166328258	7.222376894	7.073157463	6.819419341	6.637451683	6.951385214
KMXK_0E03650	W0TFY3	KLMA_50360	5.964502824	7.116362082	6.446679075	NA	6.395955115	6.602793728	6.914199387	6.769736258	6.353838828	6.73207828	7.225304963	7.31302872
KMXK_0C05610	W0T8C0	KLMA_30562	6.544814238	6.550029872	6.382334267	6.249178556	6.774961638	6.614113816	6.520783968	6.754764482	6.318928855	6.29893762	NA	6.100916827
KMXK_0H01760	W0TGT0	KLMA_70178	6.861921347	7.176594758	7.127518516	7.03743809	6.988488888	6.902507769	6.762539173	6.790245951	6.924333761	6.958083698	6.493655045	7.001253773
KMXK_0B02340	W0T6J0	KLMA_20220	7.219699528	7.710975804	7.960318372	7.436229974	7.584634269	7.633952293	7.634041778	7.594671392	7.514102916	7.803547318	7.862007765	7.829237595
KMXK_0C01710	W0T8T9	KLMA_30168	6.55855991	6.64080065	6.582530545	6.742029133	6.357940694	6.408504745	6.780800892	6.51113961	6.764499866	6.541532983	6.437488494	6.59618802
KMXK_0B08220			6.779203962	6.556026474	6.722286264	6.649008176	6.430408055	6.705263087	6.938166474	6.895978428	6.527144166	6.769685117	7.000677727	6.740114477
KMXK_0A04870			7.066334385	7.282352649	7.067868808	6.906952712	7.1947372	7.175836795	7.00912237	7.228977651	6.835059226	7.248396543	7.20304406	7.201778244
KMXK_0H01420	W0TG06	KLMA_70145	6.614185547	7.023426845	7.261935088	6.968785419	7.152699439	7.106006636	7.307553242	7.33305255	7.029279753	7.245559528	7.425568343	7.110258868
KMXK_0C00660	W0T6W9	KLMA_30062	7.247721893	6.993444885	7.081019833	6.966650714	7.011609965	6.973557052	6.995396139	6.873966497	7.096788444	7.082894193	7.042133976	6.995648958
KMXK_0G01960	W0TI51	KLMA_80185	7.557052618	7.487615586	7.424048525	7.491555434	7.410813601	7.560048497	7.534531681	7.521165233	7.825874226	7.336847503	7.556665729	7.488151652
KMXK_0B04720	W0T9Z8	KLMA_20461	6.225527248	6.725683249	NA	6.065064346	NA	6.47521865	6.772980029	6.695623335	NA	6.239369515	NA	6.379881486
KMXK_0D01430	W0TDE4	KLMA_40120	6.775377831	6.54701303	6.719921189	6.380130676	6.792747263	6.631291665	6.466929752	6.570623484	6.419877149	6.62367044	6.65498885	6.613414907
KMXK_0B04220	W0T7V3	KLMA_20408	6.375401783	6.37211761	6.437665335	6.200316187	NA	6.333533357	6.506730296	6.148666652	6.404865156	6.09662587	6.409343127	5.825135925
KMXK_0G02230	W0TK37	KLMA_80213	6.863838297	6.638059853	6.748217662	6.495375535	6.809614384	6.655457955	6.787115996	6.724736053	6.824007383	6.804357197	6.847159557	6.767328706
KMXK_0D03340	W0T9P7	KLMA_40313	6.841598716	6.490076915	6.745083137	6.661005631	6.476170345	6.377743242	6.571697013	6.714441525	6.686028197	6.751541181	5.852262487	6.473974198
KMXK_0A03100	W0T519	KLMA_10531	6.919121362	6.690857504	6.768720502	NA	6.907468641	6.617299681	NA	6.049507049	6.703067488	6.601614889	6.381451864	NA
KMXK_0D06370	W0TB24	KLMA_40606	7.035415125	7.290153053	7.071247046	7.364335991	6.708411159	7.494624185	7.555847754	7.138403491	7.431170456	6.76448523	7.14225909	6.978260957
KMXK_0H00760	W0TE62	KLMA_70079	6.856926775	6.735950963	6.75356474	6.94953463	6.600426133	6.794955788	7.043230955	6.992160399	6.778600782	6.778234915	7.089864276	6.953647288
KMXK_0C00280	W0T959	KLMA_30026	6.03454663	6.307029999	6.554362299	6.558975408	6.714259625	6.37731716	6.423745277	6.557273733	NA	6.184947126	6.542684996	6.315330316
KMXK_0E01350	W0TD78	KLMA_50127	7.440527449	7.365547036	7.529510072	7.306159578	7.33641086	7.464578996	7.39112176	7.3621249	7.238599751	7.40092221	7.408184195	7.341871554
KMXK_0G01000	W0TFJ4	KLMA_80091	NA	7.392316763	7.278366422	7.67042937	7.439600317	7.603968824	7.714196964	7.733760753	6.984571106	7.658968598	7.799872009	7.792570793
KMXK_0A04740	W0T3N2	KLMA_10388	6.212265895	6.219917093	6.320000115	6.323200525	6.448417653	NA	5.713211654	6.396299784	NA	6.429609158	6.434546533	6.298869872
KMXK_0A04080	W0T3S2	KLMA_10428	NA	6.837714009	6.845462529	NA	6.924318971	6.369893893	6.771538161	7.005169488	6.102299871	7.034072008	7.080099108	6.843525583
KMXK_0B03500	W0T6Y3	KLMA_20335	8.16270778	8.071355753	8.018662585	7.912349865	8.076076369	7.65983955	7.995511607	8.091525867	7.824634436	7.979441261	7.997135253	8.179238077
KMXK_0H04350	W0TGT3	KLMA_70435	7.133741441	6.849561501	6.765862446	6.823757807	6.744317324	6.812092209	6.815717207	6.500935667	7.184516219	6.268848543	6.765287358	6.657651727
KMXK_0D03280	W0TC25	KLMA_40307	7.226118442	6.979494346	6.898350799	6.857593692	6.867122178	6.810363121	7.092603217	7.08667551	6.804452338	6.799642765	7.090046468	6.907464591
KMXK_0G01590	W0TI21	KLMA_80150	6.54937948	6.436314422	6.465508555	6.35866209	6.503707442	6.55327136	6.407554955	6.459069962	6.288332684	6.453268745	6.645449037	6.464125563
KMXK_0E03770			NA	5.938697865	6.005549713	6.209048564	NA	6.14237965	6.31523139	6.11672208	NA	6.026675004	6.436532427	6.235981942
KMXK_0D02980	W0TBB5	KLMA_40274	6.075196407	6.645475746	6.245311295	6.812906929	6.172311814	NA	6.830585138	6.667796432	NA	6.570806691	6.624385268	6.703848997
KMXK_0D02110	W0T9A4	KLMA_40183	7.182561807	7.065454537	7.067989347	6.726252884	6.655105595	7.212955872	6.957506914	7.038966021	7.154147967	6.997152204	7.068922275	6.990692675
KMXK_0F01110	W0TF96	KLMA_60452	6.962411683	6.989995145	7.270852968	6.994421901	7.111102611	7.194859226	7.140448864	7.15079131	7.088737264	7.250668708	7.344466445	7.121500219
KMXK_0E02770	W0TD19	KLMA_50274	6.251587891	6.34322938	6.295022391	6.34414731	6.217682367	6.134942924	6.372339777	6.372595913	6.353038502	6.189016228	6.441882128	6.248023685
KMXK_0D06330	W0TCT7	KLMA_40602	7.877866356	7.629492812	7.971016188	8.157329642	7.636463237	8.323187031	8.018691834	6.681149799	8.245901003	7.495760219	7.547387022	7.365768737
KMXK_0B01860	W0T740	KLMA_20173	7.456031214	7.664148711	7.76027855	7.612918146	7.148244035	7.581661483	7.67180518	7.499381881	7.623718288	7.395398984	7.527059548	7.361510423
KMXK_0H00640	W0TEY8	KLMA_70067	NA	6.734699063	6.716819198	6.523832607	6.822836916	6.447617916	NA	6.800745233	6.689933989	6.726538077	6.762392562	6.794539257
KMXK_0G03860	W0THZ6	KLMA_80382	7.183760022	7.09703166	7.273243563	6.854080918	7.143642692	7.094625902	7.154597774	7.192706122	6.903909135	7.21144295	7.271491376	7.092537177
KMXK_0G04140	W0TIR8	KLMA_80410	6.868417963	6.785346132	6.824465456	6.806136774	6.997976898	6.852425543	6.86331609	7.061651009	6.645303967	7.087330398	6.968623922	6.922646632
KMXK_0E02610	W0TBA6	KLMA_50258	6.597878666	6.768257546	6.430702609	6.860748037	6.924154113	6.296227941	6.676061714	6.908051072	6.412385193	6.735181251	6.909395266	6.676065104
KMXK_0B02800	W0T6P0	KLMA_20265	7.277277177	6.860495825	7.040633916	7.105820322	7.07754752	7.193316056	7.025847869	6.940826843	6.903574555	7.030216261	7.11335412	7.081782265
KMXK_0B04270	W0T650	KLMA_20412	6.879849598	6.739818596	6.741558992	6.583000073	NA	6.636364419	6.661054642	6.687002831	5.884225152	6.561477468	6.827858293	6.651774235
KMXK_0E01980	W0TB58	KLMA_50193	6.33200712	6.510037764	6.665070058	6.462779656	6.543611678	6.491397369	6.671109746	6.519562685	6.650760485	6.501754404	6.698217736	6.623922177
KMXK_0D01630	W0TAU8	KLMA_40139	NA	6.74564256	6.820145657	6.511673845	6.425656105	6.663976849	7.073394198	6.862956531	6.830464283	6.527124669	7.621974102	NA
KMXK_0C01870	W0T7U0	KLMA_30185	6.20393068	6.744670691	6.908333098	6.850085713	6.648727621	6.551879446	6.741510611	7.009844348	6.827242194	6.625735682	6.531451872	6.512788725
KMXK_0A04920	W0T4M0	KLMA_10371	6.521844118	6.932033331	6.78068107	6.822985073	7.180907398	6.952039229	6.686822954	6.843625998	NA	6.997737819	6.712866725	6.830540345
KMXK_0B07520	W0T6Y7	KLMA_20737	7.244690206	7.300318427	7.547684266	6.967156646	7.240865601	7.370688385	7.1959528	7.271005734	7.078386267	7.357675076	7.36098253	7.204687877
KMXK_0F00790	W0TI19	KLMA_60483	7.333082155	7.572402997	7.166077616	7.48972258	7.705435786	7.374793701	7.52234103	7.699038846	7.282597041	7.376991941	6.808805102	7.435587582
KMXK_0A06740	W0T459	KLMA_10181	7.471758216	7.670762945	7.568846909	7.634468089	7.729080921	7.555278472	7.580195497	7.763211028	7.412115728	7.74010511	7.639945815	7.776869562
KMXK_0F03840	W0TF90	KLMA_60185	6.783379526	6.612989156	6.812726644	6.955640467	6.558350173	6.619839838	6.919565437	6.708566918	6.860684362	6.623874675	6.747128232	6.536737845
KMXK_0D00360	W0TB56	KLMA_40022	6.442308719	6.594341645	6.688538928	6.401581133	6.691893962	6.774024588	6.940796599	6.754811437	6.515544625	6.709752035	6.850943572	6.792792478
KMXK_0E01420	W0T2P8	KLMA_10225 KLMA_50134	7.741474404	7.657228149	7.480516069	7.722734152	7.774539129	7.668554531	7.549422751	7.7039234	7.411518811	7.622819732	7.401727503	7.680583608
KMXK_0E04270	W0TCD9	KLMA_50426	5.387230678	6.136170019	6.085674843	6.377421563	6.216813502	NA	5.962792633	6.223052467	NA	5.996765656	5.930482935	6.024016967
KMXK_0D03480	W0TC43	KLMA_40327	7.12445175	6.970009281	6.836312053	6.664250303	6.974984549	6.841679296	6.895743703	6.92024192	6.646952671	6.948826428	6.918069043	6.86396552
KMXK_0C02660	W0T7G1	KLMA_30267	7.114022713	7.395254544	6.938903871	6.906110022	7.224844474	7.237708729	7.287866213	7.368921939	6.956896508	7.025764719	6.752111502	7.010204023
KMXK_0E00220	W0TB60	KLMA_50016	7.613712792	7.512302176	7.707858878	7.67820024	7.537882164	7.505210401	7.623131209	7.595565853	7.778912965	7.535080951	7.523036321	7.630220734
KMXK_0E01840	W0TB47	KLMA_50178	NA	6.655049886	6.862616478	6.691611135	6.838076632	6.874387961	6.702577617	6.770555058	6.67151652	6.92164811	6.797680439	6.803139923
KMXK_0E03130	W0TBF1	KLMA_50308	6.115333252	6.167121245	6.32526128	6.484992812	5.8512205	6.271456427	6.590629108	6.211768675	6.355855287	6.458295155	5.920749883	6.115706114
KMXK_0C01520	W0T7Q8	KLMA_30150	6.711959323	6.755278409	7.064452565	6.979025072	6.8995134	6.865982398	6.992558118	6.704342324	7.132523103	7.274388671	6.831187073	7.091850771
KMXK_0B06180	W0T616	KLMA_20604	6.936938906	7.108297963	6.785519312	7.340729079	7.512988675	6.922013385	7.052644509	7.479466225	7.157240485	7.209108369	6.557716277	7.181994508
KMXK_0B07810	W0T8T2	KLMA_20768	6.29142621	6.379032865	NA	6.312811854	5.899813684	NA	6.176085443	6.336298971	6.213637593	NA	5.833138751	6.197612551
KMXK_0B06560	W0T8F2	KLMA_20643	6.846618741	6.762399973	6.707045528	6.762171754	6.677294817	6.309797053	6.66930284	6.769695244	6.865645983	6.813582626	6.199244463	6.60644524
KMXK_0G02340	W0TFX1	KLMA_80226	7.359473978	7.153237152	7.040922592	7.17794777	6.926153733	7.213214188	7.139610023	7.042320855	7.592275924	6.993947993	7.062650428	6.943313191
KMXK_0E00340	W0TAL2	KLMA_50028	6.331708944	6.503508511	7.175873549	7.046510054	7.234485425	6.868929034	6.881010115	6.664279122	6.717003611	7.069839322	6.568230768	6.479667408
KMXK_0B06450	W0TAF9	KLMA_20631	6.211966368	6.37815116	6.195850389	6.370511331	6.268828474	NA	6.36629546	6.57702325	6.224723339	NA	6.35216705	6.182013936
KMXK_0E01670	W0TDE7	KLMA_50162	6.463765569	6.511109358	6.807538511	6.840867964	6.606920868	NA	NA	6.56846258	6.575009969	6.560045815	6.473374885	6.540499694
KMXK_0F03410	W0THD6	KLMA_60233	6.936000717	7.248884084	7.399674327	NA	7.049074916	6.713304402	7.167940169	6.917282227	6.057003843	6.671353951	6.845451775	6.872513257
KMXK_0E04350	W0TDE8	KLMA_50434	NA	6.157171084	6.436491628	NA	6.260646214	6.388982776	6.295263416	6.465437169	6.213605239	6.322272527	6.064796892	5.98691704
KMXK_0B06340	W0T7P7	KLMA_20620	5.850436846	7.057132724	7.300837643	7.345182892	7.225218744	7.235665512	7.159565813	7.179272301	6.955646878	7.056817397	7.199517233	7.277755578
KMXK_0F00440	W0TI75	KLMA_60523	6.917427425	7.018584233	7.065580026	7.131092455	6.798865751	6.863444228	7.002592914	6.981514227	6.820523739	7.043410362	7.150701612	7.021575067
KMXK_0B04200	W0T9V2	KLMA_20406	6.891406511	6.695703071	6.89829377	6.874303949	6.882542897	6.799491702	6.811449087	6.758028232	6.71924787	6.866428371	6.79788858	6.797913929
KMXK_0D01000	W0T8Z5	KLMA_40083	6.984773778	6.80890418	6.48208877	6.80678892	6.427704929	6.895654833	6.882678574	6.709902124	7.147964391	6.681897637	6.598635092	6.588406948
KMXK_0A07790	W0T2Q5	KLMA_10073	6.221128457	6.129291004	6.540041215	6.457771596	6.566524136	6.447185585	6.217649555	6.352376835	6.298443272	6.101003952	6.572158436	6.303750203
KMXK_0B07760	W0T714	KLMA_20762	7.221127753	6.791156341	6.665533677	7.038779264	6.119895432	6.571420001	6.634301105	6.953706866	7.092017474	6.664002825	6.603351762	6.589696678
KMXK_0A05160			6.957582922	7.416417651	6.822181969	6.906304031	7.17039935	7.217479933	7.301033611	7.48066883	7.079273284	7.053386633	7.227569858	7.205025712
KMXK_0A04720	W0T342	KLMA_10390	7.644930234	7.811038315	7.448316458	7.514209208	7.69750115	7.573359998	7.8184098	7.856067096	7.465703879	7.451278746	7.514300019	7.609827266
KMXK_0E00910	W0TD40	KLMA_50082	6.817024708	7.02406322	6.819558883	6.907210022	7.073040033	6.844939201	6.799383343	7.141465379	NA	7.052114115	6.979302692	7.103027796
KMXK_0G00960	W0TH66	KLMA_80087	6.922337021	7.216305395	7.042895064	7.117766152	7.058851938	7.097921195	7.09585703	6.913103727	7.232286815	7.03339484	6.969468665	6.813042267
KMXK_0C05110	W0TAK1	KLMA_30516	6.928420177	6.80819685	7.041640531	6.686188896	6.787452936	7.062720962	6.827371938	6.858169607	6.998686646	6.909299509	6.969687553	6.984541966
KMXK_0A02440	W0T3N3	KLMA_10595	6.966827356	7.027971287	7.127558734	7.127350389	7.177639161	7.242350982	7.072316388	7.16424325	6.79514521	7.234803663	6.926858426	7.086544931
KMXK_0A05400	W0T775	KLMA_10322	6.574688359	6.636267109	6.507595365	6.623466279	6.567110628	6.528431373	6.624581995	6.615465859	6.444168255	6.546544584	6.761401221	6.633647573
KMXK_0C03840	W0T7T0	KLMA_30387	7.591616637	6.999557147	6.926382351	7.930641047	7.432908117	7.273745147	7.022416881	7.263275559	7.687655864	7.673982	7.350879083	7.514536249
KMXK_0G02540	W0TK65	KLMA_80243	6.457392029	6.588502532	6.479718576	NA	5.834897553	6.669810246	6.727071187	6.67005076	6.52812587	6.404127511	6.677545295	6.316599265
KMXK_0D00100			7.967399793	7.755872635	7.907571899	7.889078854	7.681524498	7.729956283	7.880555849	7.744727356	7.816929673	7.685796497	7.829155267	7.817701612
KMXK_0B04620	W0T792	KLMA_20450	6.391057643	6.666004035	6.527914837	6.838586642	6.532279343	6.874288715	6.742380178	6.793531743	6.48403826	6.422107775	6.695099885	6.733614344
KMXK_0G01210	W0TJU3	KLMA_80113	6.43124525	6.657525556	6.785054828	6.865332427	6.83638243	6.795951807	6.792869992	6.752292705	5.949295622	6.763308766	6.666846155	6.741954696
