Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
CENPK1137D_753	1.74911721434142e-06	2.25179564705014e-06	2.43549375322919e-06	4.98568192490617e-06	3.35984992080675e-06	6.43768213696528e-06	4.88131130671189e-06	2.71133869648144e-06	2.61713951771702e-06	3.42984636536231e-06	4.5728558956431e-06	4.71252213964902e-06
CENPK1137D_5425	2.45924434784986e-06	6.33201213974223e-06	4.56571211865693e-06	7.00982758243522e-06	9.44784244259914e-06	1.20684371741181e-05	9.15077780776155e-06	7.62423959899017e-06	4.90623537687722e-06	4.82233564386168e-06	7.71527711649205e-06	0
CENPK1137D_5221	6.36510301796435e-06	1.36572810857185e-05	8.8628529362164e-06	6.04769438484607e-06	1.22266196315989e-05	7.80898875972347e-06	5.92109152266924e-06	0	6.34924578184111e-06	6.24066965676218e-06	6.65631751226765e-06	6.85961778830195e-06
CENPK1137D_3071	5.90218643483967e-06	6.75414628239171e-06	1.09577090847766e-05	3.73857471063212e-06	7.55827395407931e-06	2.41368743482362e-06	9.15077780776155e-06	8.13252223892285e-06	7.84997660300355e-06	7.71573703017869e-06	1.02870361553227e-05	1.06012274910121e-05
CENPK1137D_3333	5.34954725554757e-06	4.59130168634493e-06	1.24146329518537e-05	1.01655626963255e-05	1.28448195006123e-05	0	9.9527560875429e-06	1.10565751787603e-05	1.33405501258909e-05	1.3112418267579e-05	1.67828949410434e-05	1.44129047911513e-05
CENPK1137D_1392	1.00870700369435e-05	8.65732733230293e-06	9.3635790908049e-06	1.43760870758417e-05	2.42201045668325e-05	2.47505236960727e-05	1.87668494023584e-05	1.5636152397929e-05	1.00619403491889e-05	9.88987479503837e-06	1.58228564592464e-05	5.43537511191722e-06
CENPK1137D_5388	0	9.04039491337828e-06	4.88894837484503e-06	7.50609856172267e-06	5.05835812192255e-06	3.23070995147852e-06	4.89931024220862e-06	5.44267251609328e-06	5.25357947435525e-06	0	0	5.67587843545338e-06
CENPK1137D_984	2.54332107769088e-06	6.54849118725478e-06	7.08270726099345e-06	4.83298653831716e-06	2.44271140075747e-06	6.2405166584115e-06	1.18295311403755e-05	1.05131964840776e-05	5.07396991967644e-06	4.9872018197202e-06	7.97904727432084e-06	1.37045782736374e-05
CENPK1137D_1846	1.10723187382264e-05	2.37573168653894e-05	1.54172418518369e-05	2.10403506970459e-05	3.19029470387301e-05	2.71680167082473e-05	1.02999452533874e-05	1.14422696617403e-05	2.20894690456612e-05	5.42793128285827e-06	1.15788965097121e-05	2.38650888634877e-05
CENPK1137D_2863	2.30673307046383e-06	1.97977640544912e-06	4.28256718106581e-06	2.19170319760895e-06	2.21548243324515e-06	2.83000174044242e-06	4.29164385557809e-06	2.38380617952923e-06	2.30098635892304e-06	4.52327606904856e-06	4.82454021238004e-06	9.94378702645321e-06
CENPK1137D_854	1.79438331310452e-05	1.0266981157907e-05	1.66568190861554e-05	1.70490278889379e-05	5.74466801786179e-06	0	1.11280815551673e-05	0	5.96637668946878e-06	1.17286957368294e-05	1.25098630632568e-05	1.289194498907e-05
CENPK1137D_2918	2.71030193022998e-05	2.1322980791896e-05	2.72556552662139e-05	1.93136046483794e-05	2.16923896689658e-05	2.77093149538575e-05	1.68082598062869e-05	2.10064438287168e-05	2.02766236258797e-05	1.55010181796996e-05	1.88953529380501e-05	2.1906521323932e-05
CENPK1137D_5435	9.24125981645446e-06	7.93140236965641e-06	8.57843426020946e-06	5.26825551226498e-06	3.55027619737421e-06	6.80255076739887e-06	5.15796947859852e-06	1.52800495482867e-05	7.37458982114464e-06	7.24847966344427e-06	9.66406346889791e-06	7.96738215163021e-06
CENPK1137D_2869	7.18957609344564e-05	6.8561384242399e-05	6.67390670767436e-05	4.55403563744785e-05	5.37068627441709e-05	9.80054294005564e-05	6.68805169976667e-05	4.95319726967952e-05	7.17166486633462e-05	6.26579987014511e-05	5.01234110655322e-05	2.5827151538506e-05
CENPK1137D_2356	1.4604592200728e-05	1.25345352786717e-05	1.6946354796242e-05	1.73453811344512e-05	3.50671452624078e-06	8.95877851575638e-06	2.03787260381438e-05	2.26388464166334e-05	1.4568208112936e-05	2.14786237879974e-05	7.63638880241749e-06	1.57392457228523e-05
CENPK1137D_3737	0	3.86956297428692e-06	0	4.2837835225993e-06	4.3302611195246e-06	0	2.09705324761202e-06	0	0	2.21023717010327e-06	0	0
CENPK1137D_32	2.32930384414742e-06	3.99829598908707e-06	2.16223548476512e-06	0	0	2.85769255982053e-06	4.33363645690469e-06	0	0	2.28376756519477e-06	0	0
CENPK1137D_4861	0	0	4.25781245747583e-06	1.08951719649924e-06	0	0	1.06670916641536e-06	0	0	0	0	2.47157712218201e-06
CENPK1137D_2082	0	4.25651927171561e-06	0	4.71216187485923e-06	0	6.08450374195121e-06	1.38405514342394e-05	5.12518328598784e-06	0	4.8625217742272e-06	0	0
CENPK1137D_4547	0	4.31951215734353e-06	4.67189147025361e-06	0	0	3.08727462593719e-06	0	2.6005158322137e-06	2.51016693700695e-06	0	0	2.71194191630542e-06
CENPK1137D_2982	6.02670513599663e-06	5.17247911499618e-06	5.59444219096191e-06	2.863085696117e-06	5.78829840787086e-06	3.69691366599567e-06	5.60629931513493e-06	0	6.01169094280652e-06	8.86333082897109e-06	9.45365601109405e-06	9.74239387148707e-06
CENPK1137D_4324	1.81444247615752e-06	4.67178944456591e-06	6.73720934582304e-06	3.44792332306773e-06	1.74266606029649e-06	0	5.06361637838025e-06	1.87506705584921e-06	5.42976659087326e-06	7.11588552325931e-06	3.79491272803064e-06	1.95540933904339e-06
CENPK1137D_3849	2.34768099479159e-06	4.02984073061833e-06	2.17929454184414e-06	3.3459137572965e-06	3.38221578566419e-06	2.88023845772838e-06	1.09195672065005e-06	1.21306113277819e-06	2.3418322706199e-06	1.15089272762774e-06	2.4550914690218e-06	1.26503799448961e-06
CENPK1137D_5349	1.55999248277763e-06	2.67775786425097e-06	1.44810266410875e-06	2.96440065521944e-06	1.49828169797444e-06	1.91386749419173e-06	4.35351552322077e-06	3.22423063862931e-06	4.66831832714661e-06	3.05899141760033e-06	4.89409452736848e-06	5.04357218772922e-06
CENPK1137D_4752	2.16020737633273e-06	1.85401928350589e-06	0	4.10496860241821e-06	4.14950611816514e-06	0	2.00951744961733e-06	0	0	2.1179768163603e-06	4.51808121522341e-06	2.32803725301718e-06
CENPK1137D_1011	0	3.59705853947798e-06	0	5.97316293996241e-06	2.01265657668045e-06	0	0	2.16557040253007e-06	0	2.05458666516642e-06	0	6.77508024513625e-06
CENPK1137D_2538	2.63335014238791e-06	2.26009872834457e-06	0	2.50203285390756e-06	0	0	0	0	1.31339486858881e-06	1.29093498430811e-06	1.37691523760404e-06	2.83793921772669e-06
CENPK1137D_4454	3.13230069568246e-06	1.34416398054177e-06	4.36145657650649e-06	2.9761022367532e-06	0	5.76426670290114e-06	7.28450075486282e-06	6.47391572966885e-06	3.12449726632707e-06	1.53553319186122e-06	6.55121776207395e-06	3.37565401687491e-06
CENPK1137D_5	4.45557211257505e-05	4.91662119085867e-05	3.54514117448656e-05	3.02384719242304e-05	3.05665490789972e-05	3.12359550388939e-05	4.73687321813539e-05	3.94666520418315e-05	3.17462289092055e-05	4.36846875973352e-05	2.66252700490706e-05	2.05788533649058e-05
CENPK1137D_5342	2.6807978927012e-05	1.84065698236351e-05	1.49311126042565e-05	1.78298016886566e-05	7.7242495645574e-06	1.64446047079762e-05	2.24441374609287e-05	1.66222160626633e-05	1.33705964099582e-05	1.57703408893855e-05	1.68206942539737e-05	1.15562930307429e-05
CENPK1137D_2566	2.51466393878733e-05	3.59705853947798e-05	3.89050117153161e-05	3.18568690131328e-05	4.0253131533609e-05	3.08510048887667e-05	1.55949875315373e-05	1.73245632202406e-05	5.85293149889437e-05	4.93100799639941e-05	6.13599973490025e-05	5.420064196109e-05
CENPK1137D_1614	2.13693763798803e-06	1.83404780109829e-06	0	4.06074991011209e-06	6.15721150208884e-06	2.62168922453912e-06	7.95148376832422e-06	0	4.26322786787895e-06	4.19032397060872e-06	4.46941247681885e-06	2.30295965244608e-06
CENPK1137D_3281	3.0057430918165e-06	2.57970864952461e-06	2.7901574058459e-06	8.56756704519861e-06	5.77368149269947e-06	7.37515605084995e-06	5.59214199363206e-06	0	2.99825495253608e-06	5.89396578694206e-06	3.14326104745972e-06	0
CENPK1137D_940	1.7334091228534e-05	3.47133610508846e-05	3.21816213412129e-05	3.29393839795985e-05	3.8846225965444e-05	1.41774844472649e-05	6.44996571692708e-05	4.17976112643668e-05	2.8818178670007e-05	3.3990443470326e-05	3.62543118872054e-05	3.11346729711763e-05
CENPK1137D_3787	1.51214516343291e-05	1.11241157010353e-05	1.40368717404807e-05	1.23149058072546e-05	1.4523271413578e-05	1.0600950258209e-05	8.03806979846931e-06	1.11619236718428e-05	6.46447710274567e-06	1.69438145308824e-05	1.35542436456702e-05	1.39682235181031e-05
CENPK1137D_3150	4.85826230350749e-06	2.77976768765101e-06	4.50980543965297e-06	4.61599530598455e-06	3.11071819198502e-06	3.9735534641314e-06	6.02581831150557e-06	6.69411694496371e-06	8.0769317088727e-06	6.35104884797022e-06	6.77404829819891e-06	6.98094436142837e-06
CENPK1137D_3382	5.83467776646732e-06	1.00153394628603e-05	1.08323758109312e-05	1.66311595583267e-05	2.80193366557474e-05	1.43164793928264e-05	2.17106689164539e-05	1.80888821858394e-05	2.32805678667507e-05	1.7161841556096e-05	1.8304873158736e-05	1.25759659452202e-05
CENPK1137D_5245	6.43391494248289e-06	5.52197094709052e-06	1.19448900834052e-05	1.22261497293645e-05	1.23587993032918e-05	0	0	0	6.41788627677993e-06	6.3081363557542e-06	6.72827770158946e-06	1.38675516368915e-05
CENPK1137D_1896	2.16807698426108e-06	0	6.03771766510917e-06	0	2.08231135802276e-06	0	4.03367619212804e-06	2.24051728349195e-06	2.16267570346865e-06	4.25138515779427e-06	0	4.67303652609277e-06
CENPK1137D_147	0	4.84153850811254e-06	5.23650394651648e-06	2.6799024880716e-06	0	0	5.24760243952203e-06	5.82959236320892e-06	0	2.76541522704864e-06	8.84880124261173e-06	0
CENPK1137D_4392	1.72503516573817e-06	1.48052844233586e-06	3.20261545714486e-06	3.27802565207599e-06	3.31359111754926e-06	0	0	0	1.72073762493375e-06	1.69131192147033e-06	3.60791702838855e-06	1.85905583538038e-06
CENPK1137D_2567	1.64554045763963e-05	1.64768487937378e-05	1.27292895474076e-05	1.30290190088274e-05	7.90222766512324e-06	1.34588101204451e-05	2.55125372059712e-05	1.70052164327707e-05	1.36786746682522e-05	2.15116170657056e-05	8.60413392714782e-06	2.06894923614914e-05
CENPK1137D_70	9.5604358583079e-06	1.64106767102288e-05	2.2186793829618e-05	9.08368554189732e-06	1.37733606693313e-05	1.17291638399059e-05	8.89352702601725e-06	1.4819807092013e-05	1.90732363245669e-05	3.28073758261112e-05	9.9978423678237e-06	2.57580025384029e-05
CENPK1137D_853	2.12548975778452e-05	3.04037090836829e-05	2.63071983979757e-05	1.3463319642455e-05	2.04140881349017e-05	1.73842964055749e-05	1.31814775564184e-05	7.32169040855405e-06	2.12019457357908e-05	2.08393790324023e-05	2.96364613046202e-05	2.29062236859369e-05
CENPK1137D_5258	6.29774743047267e-06	5.40510383709918e-06	8.76906613265855e-06	5.98369761886887e-06	1.20972374132751e-05	7.72635395803328e-06	8.78765170427895e-06	3.25408462602402e-06	6.28205799578988e-06	6.17463082441549e-06	3.29294014495781e-06	0
CENPK1137D_96	5.72247242480449e-06	7.36705258566163e-06	5.31203044574509e-06	5.43710985560681e-06	2.74805032585215e-06	0	7.98493351975347e-06	5.91367302229366e-06	2.854108079818e-06	1.12212040943705e-05	5.98428545574063e-06	6.16706022313685e-06
CENPK1137D_4018	8.96290861716366e-06	9.23100564950373e-06	9.98405722332811e-06	6.81276415642299e-06	5.16501025099923e-06	8.79687287992946e-06	1.00052179042694e-05	1.11148553190098e-05	8.94057952714072e-06	5.27261397205359e-06	9.37297721983472e-06	5.79555057114065e-06
CENPK1137D_2877	1.48166920874606e-05	1.05971434150596e-05	6.87698547332974e-06	1.17315233398985e-05	7.11528383125205e-06	6.05925683845763e-06	2.29718696003973e-06	5.10391696529909e-06	9.85318640003558e-06	1.2105863338325e-05	5.16486047632386e-06	1.33065199835318e-05
CENPK1137D_579	2.0882004637883e-05	8.9610932036118e-06	3.87685029022799e-05	5.9522044735064e-05	4.01118924755963e-05	2.56189631240051e-05	4.85633383657521e-05	5.39492977472404e-05	4.16599635510276e-05	2.04737758914829e-05	5.45934813506163e-05	3.37565401687491e-05
CENPK1137D_348	1.26029039755694e-05	1.5623929562062e-05	1.81983913623643e-05	1.46354204113275e-05	1.47942097542346e-05	1.54617977442525e-05	1.17237612148851e-05	1.30239951738044e-05	1.39683407200504e-05	1.09835785959014e-05	8.7863391161933e-06	1.50911591342643e-05
CENPK1137D_4574	1.04181554867338e-05	8.9414846845667e-06	7.25318817974821e-06	1.48479498901473e-05	1.25075375881236e-05	1.27814520618669e-05	1.69599754992867e-05	1.88409363686205e-05	1.29902512166771e-05	1.532173162995e-05	1.36185051946833e-05	1.96482268815913e-05
CENPK1137D_4603	2.14850950245367e-06	2.76596920183686e-06	2.99161281421023e-06	5.10342441320495e-06	3.09527690132084e-06	1.3179430487981e-06	1.99863558617175e-06	2.22029600837018e-06	5.35789242420707e-06	1.05325381391203e-06	1.12340376786467e-06	2.31543055309109e-06
CENPK1137D_1865	8.17121920612815e-06	1.40260589273924e-05	7.5851418721852e-06	1.55274899308863e-05	1.04639719501556e-05	1.00248116572194e-05	1.26686969649788e-05	2.25179677553699e-05	1.08678165785289e-05	5.34098501516946e-06	1.13934221949112e-05	8.80605395706497e-06
CENPK1137D_163	1.6305126909032e-05	2.19906279399789e-05	1.94601193628861e-05	1.54920390406331e-05	1.7897282748407e-05	1.42884627991026e-05	2.81686369698805e-05	2.40713109322325e-05	1.85880072204194e-05	2.28376756519477e-05	1.94869882550928e-05	2.51027108886979e-05
CENPK1137D_1939	1.4375293047818e-05	1.97403792311448e-05	2.13507697142991e-05	1.91218163037766e-05	2.20906074503284e-05	2.1163491276352e-05	1.33725134630332e-05	2.07978452185014e-05	1.43394802077812e-05	1.40942660122527e-05	1.20263900946285e-05	1.23937055692025e-05
CENPK1137D_4658	3.0916214658684e-05	3.09565037942953e-05	3.34818888701508e-05	3.42702681807944e-05	3.46420889561968e-05	3.16078116464998e-05	3.83461165277627e-05	3.19491945100541e-05	2.5699328164595e-05	2.52598533726088e-05	1.61653425297929e-05	2.22120956954539e-05
CENPK1137D_296	3.96758088119778e-05	3.40521541737249e-05	5.52451166357489e-05	7.53945899977477e-05	9.52657446295413e-05	0.000121690074839024	5.53622057369574e-05	8.20029325758054e-05	5.93654480602144e-05	5.83502612907264e-05	6.22365687397025e-05	6.41374263206232e-05
CENPK1137D_2893	1.562039717007e-05	1.07250879287322e-05	1.45000306130575e-05	1.18731637791729e-05	9.00148768153146e-06	1.14982747879393e-05	1.1624610128495e-05	3.22846191243328e-06	1.2465185944402e-05	6.12601168406576e-06	6.53402296479817e-06	1.01003820977359e-05
CENPK1137D_4014	1.42975887610731e-05	1.38049273677263e-05	1.65901251158405e-05	1.01884581078037e-05	1.71649990323498e-05	1.53482977274445e-05	1.16377009056667e-05	1.10814773751088e-05	7.1309847519777e-06	1.57703408893855e-05	9.34483014109648e-06	1.15562930307429e-05
CENPK1137D_168	4.21336022782065e-05	5.42423694802697e-05	4.88894837484503e-05	5.50447227859663e-05	2.02334324876902e-05	3.87685194177422e-05	3.9194481937669e-05	4.89840526448395e-05	3.15214768461315e-05	3.09824396233945e-05	4.40612876033292e-05	3.40552706127203e-05
CENPK1137D_4307	8.41183225695642e-06	7.21953798736216e-06	7.80849705098924e-06	1.19885390455783e-05	6.0593053121263e-06	1.03200063467724e-05	1.56500934945463e-05	1.52125581633561e-05	1.04885950636421e-05	1.23710801323095e-05	8.7966881610887e-06	1.35980409160332e-05
CENPK1137D_4502	1.2489761430843e-06	1.07194609151285e-06	1.15939384335255e-06	3.56008032518221e-06	2.39913732540293e-06	4.59689684596524e-06	3.48555335174968e-06	1.29070722837049e-06	1.24586459727627e-06	2.44911904683007e-06	2.61223793241144e-06	2.69202209110695e-06
CENPK1137D_2730	2.31121216380453e-06	3.96724126295824e-06	0	4.39191786394647e-06	4.43956868176503e-06	2.83549688945299e-06	8.5999542892361e-06	4.77686985878478e-06	0	1.1330147823442e-05	7.25086237744107e-06	0
CENPK1137D_120	2.09739958477416e-05	2.25014234628138e-05	9.73482231466941e-06	9.96404273097988e-06	1.51082238179008e-05	1.28659109961964e-05	2.43886368885275e-05	1.08373919703708e-05	2.09217438097672e-05	2.57049609210248e-05	2.74169906342302e-05	2.26034982627747e-05
CENPK1137D_1582	6.92019921139148e-06	1.18786584326947e-05	9.63577615739806e-06	9.86266438924025e-06	6.64644729973544e-06	4.24500261066363e-06	1.28749315667343e-05	1.78785463464692e-05	1.03544386151537e-05	6.78491410357283e-06	1.08552154778551e-05	7.45784026983991e-06
CENPK1137D_3775	3.92829790217602e-06	6.74300082648017e-06	7.29308470438929e-06	1.86620272271653e-05	1.13187023322227e-05	1.44582267135474e-05	1.09628130172193e-05	1.62382044704565e-05	7.83702284623292e-06	1.15545071862824e-05	1.23240730177629e-05	1.27004804595293e-05
CENPK1137D_2460	3.37188176872333e-06	4.34092616945501e-06	4.69505240530444e-06	3.20373611888446e-06	6.47699113628609e-06	0	0	3.48454387715887e-06	6.7269629529988e-06	3.30596381250574e-06	1.76307560169129e-06	0
CENPK1137D_308	7.67918880231828e-06	6.59073951749513e-06	1.42568042930965e-05	1.0944375967415e-05	3.68770624372418e-06	9.42116708431155e-06	3.57175520883596e-06	0	7.66005781422121e-06	3.76453298649848e-06	1.20457874980069e-05	8.27579694459654e-06
CENPK1137D_3688	7.62996323307265e-06	9.82273678088217e-06	3.54135363049672e-06	3.62473990373787e-06	7.32813420227241e-06	1.40411624814259e-05	0	7.88489736305821e-06	3.80547743975733e-06	1.12212040943705e-05	7.97904727432084e-06	1.23341204462737e-05
CENPK1137D_3246	6.16722416766494e-06	7.93962143946953e-06	2.86244127646367e-06	5.85968316044671e-06	8.88488810016447e-06	1.13493334046758e-05	5.73701613854481e-06	6.37328491521804e-06	6.15185990261289e-06	0	3.2246926808136e-06	6.64636542182624e-06
CENPK1137D_2533	2.0700421988858e-05	2.66495119620455e-05	2.88235391143038e-05	1.96681539124559e-05	9.94077335264779e-06	0	0	2.13920693676014e-05	3.09732772488075e-05	0	2.16475021703313e-05	3.34630050368469e-05
CENPK1137D_1343	2.37579693484897e-06	2.03905114812724e-06	6.61618163302382e-06	6.77196916147435e-06	6.84544272787123e-06	5.82946466294726e-06	4.42013618658342e-06	2.4551776220301e-06	4.73975633215284e-06	2.32935174813279e-06	0	5.12075260044896e-06
CENPK1137D_5194	7.27996491962895e-06	6.24810168325227e-06	0	3.45846743108935e-06	1.04879718858211e-05	0	3.38606762917171e-06	3.76160241173419e-06	3.63091425444736e-06	3.56882332053372e-06	0	0
CENPK1137D_1375	0	0	3.57573570457922e-06	3.65993155328872e-06	3.69964056813753e-06	4.72582814908832e-06	3.58331428718171e-06	3.98072488232065e-06	7.68484764533519e-06	3.77671594114734e-06	4.02825687635615e-06	8.30257945898035e-06
CENPK1137D_3580	0	6.50263924386853e-07	0	7.19871960513186e-07	1.45536465379312e-06	0	7.048021099549e-07	7.82968802442445e-07	1.5115327322779e-06	7.42842282504473e-07	2.37695361195554e-06	0
CENPK1137D_2788	4.23585147458838e-06	0	7.86407354245536e-06	4.02462224187265e-06	0	0	7.88074103017187e-06	0	8.45059758864261e-06	8.3060870164735e-06	4.4296490206194e-06	4.56494137513332e-06
CENPK1137D_373	0	1.75828679038166e-06	3.80345037079166e-06	1.94650404469228e-06	0	0	3.81151158257882e-06	2.117115298859e-06	2.04356103477502e-06	2.0086148464966e-06	2.14239479310508e-06	4.41565757801192e-06
CENPK1137D_369	0.00020174140073887	0.000121202582652241	0.000187271581816098	0.000134176812707856	0.000155008669227728	0.000148503142176436	9.38342470117922e-05	0.000145937422380671	0.000100619403491889	0.000158237996720614	0.000147679993619633	0.000173932003581351
CENPK1137D_1044	2.75526450083179e-05	2.36473292873089e-05	3.06917314643049e-05	1.57072062495308e-05	1.58776241049235e-05	2.70422388531165e-05	1.02522603216588e-05	2.27785923821682e-05	1.64904022389484e-05	2.70140098568178e-05	2.30505810147046e-05	1.18773011704858e-05
CENPK1137D_4126	1.34494267159247e-06	2.30862062194745e-06	0	2.55574881348297e-06	1.29173891023107e-06	0	3.75336988047169e-06	2.77976042629849e-06	1.34159204655852e-06	0	1.40647612971079e-06	1.44943336317793e-06
CENPK1137D_3799	3.66802546797946e-06	3.14811902992834e-06	3.40493785120178e-06	1.74255600919294e-06	1.76146215031509e-06	2.25004760873388e-06	0	3.79058239949794e-06	0	1.79815905364334e-06	1.91792199506017e-06	1.97650004069717e-06
